,,,Unterland,,,,,,,,,,,,,,,,111.5 ,121.0,,,,,,,,,,,,
,,,Weinland,,,,,,,,,,,,,,,,117.1 ,128.4,,,,,,,,,,,,
,,,Winterthur u. Umg.,,,,,,,,,,,,,,,,117.5 ,128.6,,,,,,,,,,,,
,,,Zimmerberg,,,,,,,,,,,,,,,,98.4 ,106.9,,,,,,,,,,,,
,,,Zürich,,,,,,,,,,,,,,,,122.0 ,130.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,O'st. Uster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,O'st. Nänikon-Greif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Ref.K. Marthalen,,,,,14,16,14,118 ,132 ,134,132,,,,,,,,,,,,,,,,,,
,,,Ref.K. Rheinau-Ellikon a.Rh.,,,,,14,16,14,122 ,136 ,138,136,,,,,,,,,,,,,,,,,,
