,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Furttal,,,,,,,,,,,,,,,,110.3 ,118.5,,,,,,,,,,,,
,,,Glattal,,,,,,,,,,,,,,,,96.4 ,104.6,,,,,,,,,,,,
,,,Knonaueramt,,,,,,,,,,,,,,,,112.5 ,122.4,,,,,,,,,,,,
,,,Limmattal,,,,,,,,,,,,,,,,109.7 ,118.8,,,,,,,,,,,,
,,,Oberland,,,,,,,,,,,,,,,,115.9 ,126.6,,,,,,,,,,,,
,,,Pfannenstiel,,,,,,,,,,,,,,,,87.6 ,95.0,,,,,,,,,,,,
,,,Unterland,,,,,,,,,,,,,,,,111.8 ,121.5,,,,,,,,,,,,
,,,Weinland,,,,,,,,,,,,,,,,117.2 ,128.4,,,,,,,,,,,,
,,,Winterthur u. Umg.,,,,,,,,,,,,,,,,117.6 ,128.5,,,,,,,,,,,,
,,,Zimmerberg,,,,,,,,,,,,,,,,97.8 ,106.4,,,,,,,,,,,,
,,,Zürich,,,,,,,,,,,,,,,,122.0 ,130.1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,O'st. Uster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,O'st. Nänikon-Greif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Ref.K. Marthalen,,,,,14,16,14,116 ,130 ,132 ,130,,,,,,,,,,,,,,,,,,
,,,Ref.K. Rheinau-Ellikon a.Rh.,,,,,14,16,14,122 ,136 ,138 ,136,,,,,,,,,,,,,,,,,,
